Src,EqId,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,c000dqpx,"Saturday, November 10, 2012 23:45:58 UTC",-19.198,169.661,4.6,218.6,?,"56km NE of Isangel, Vanuatu"
ci,15243569,"Saturday, November 10, 2012 23:31:22 UTC",33.0618,-115.9072,2.6,7.9,?,"26km S of Salton City, California"
pr,12315003,"Saturday, November 10, 2012 23:20:40 UTC",19.6581,-64.1679,3.3,47,?,"145km NNE of Road Town, British Virgin Islands"
us,2012huc2,"Saturday, November 10, 2012 22:32:59 UTC",29.667,142.048,4.4,35,?,"286km N of Chichi-shima, Japan"
us,c000dqnu,"Saturday, November 10, 2012 22:01:31 UTC",29.263,105.322,4.6,10,?,"9km SSE of Jin'e, China"
us,2012hudp,"Saturday, November 10, 2012 21:47:57 UTC",52.9,-167.462,3.1,23.3,?,"94km E of Nikolski, Alaska"
us,c000dqmx,"Saturday, November 10, 2012 21:30:00 UTC",37.89,20.9,4.2,13,?,"9km NNE of Planos, Greece"
us,2012hua6,"Saturday, November 10, 2012 20:22:15 UTC",14.003,-92.43,4.4,44.5,?,"61km SSW of Ocos, Guatemala"
se,111012b,"Saturday, November 10, 2012 18:37:07 UTC",37.1436,-83.0565,2.5,13.5,?,"16km SE of Hazard, Kentucky"
us,c000dqib,"Saturday, November 10, 2012 17:51:56 UTC",13.858,-92.185,4.5,45.8,?,"56km SSW of Champerico, Guatemala"
us,c000dqi1,"Saturday, November 10, 2012 17:15:10 UTC",13.803,-92.232,5.1,49.3,?,"64km SSW of Champerico, Guatemala"
se,111012a,"Saturday, November 10, 2012 17:08:14 UTC",37.1386,-83.0537,4.3,17.1,?,"17km SE of Hazard, Kentucky"
ak,10596865,"Saturday, November 10, 2012 16:17:59 UTC",58.9721,-136.7991,2.6,2.4,?,"82km WSW of Haines, Alaska"
us,c000dqg4,"Saturday, November 10, 2012 14:57:50 UTC",-8.865,-75.065,6,129,?,"51km SSW of Campoverde, Peru"
ak,10596824,"Saturday, November 10, 2012 13:50:38 UTC",52.8186,-167.2971,2.6,25.5,?,"106km E of Nikolski, Alaska"
us,c000dqeu,"Saturday, November 10, 2012 13:43:33 UTC",-4.909,134.044,4.8,20.1,?,"96km NNW of Dobo, Indonesia"
us,2012hubb,"Saturday, November 10, 2012 13:39:46 UTC",20.42,122.455,4.2,7.9,?,"50km E of Basco, Philippines"
us,c000dqel,"Saturday, November 10, 2012 13:04:09 UTC",36.8897,71.3045,4.1,213.35,?,"30km NW of Ashkasham, Afghanistan"
nc,71879645,"Saturday, November 10, 2012 12:40:32 UTC",41.2892,-125.2408,2.6,5,?,"99km WNW of Westhaven-Moonstone, California"
us,c000dqeh,"Saturday, November 10, 2012 12:35:52 UTC",36.731,141.27,4.6,44.1,?,"46km E of Kitaibaraki, Japan"
ak,10599913,"Saturday, November 10, 2012 12:04:10 UTC",56.0584,-152.637,2.9,15.2,?,"184km SSE of Larsen Bay, Alaska"
ak,10596798,"Saturday, November 10, 2012 11:54:45 UTC",56.1294,-152.7154,3.5,14.2,?,"174km SSE of Larsen Bay, Alaska"
ak,10599906,"Saturday, November 10, 2012 11:35:33 UTC",56.1303,-152.6831,2.6,10.7,?,"175km SSE of Larsen Bay, Alaska"
ak,10599901,"Saturday, November 10, 2012 10:21:56 UTC",56.1387,-152.6981,3.2,10,?,"174km SSE of Larsen Bay, Alaska"
ak,10596760,"Saturday, November 10, 2012 10:01:58 UTC",51.4931,-178.0934,3,4.7,?,"43km S of Tanaga Volcano, Alaska"
ak,10596757,"Saturday, November 10, 2012 10:01:21 UTC",63.116,-151.5876,3.6,12.7,?,"116km NW of Talkeetna, Alaska"
ak,10596737,"Saturday, November 10, 2012 09:41:30 UTC",58.5856,-153.1509,3.7,60.2,?,"96km NNW of Kodiak Station, Alaska"
ak,10596735,"Saturday, November 10, 2012 09:31:23 UTC",55.7504,-158.2896,2.7,47.3,?,"63km SSE of Chignik Lake, Alaska"
us,c000dqdl,"Saturday, November 10, 2012 09:10:26 UTC",-15.345,-173.08,4.6,25.9,?,"98km NE of Hihifo, Tonga"
us,c000dqcw,"Saturday, November 10, 2012 09:06:51 UTC",-8.917,120.659,5,10,?,"8km SSW of Muting, Indonesia"
us,c000dqbp,"Saturday, November 10, 2012 06:27:17 UTC",49.415,-128.235,4.1,10,?,"154km SSW of Port Hardy, Canada"
us,2012huaf,"Saturday, November 10, 2012 06:25:04 UTC",38.767,-107.462,3,5,?,"15km SE of Paonia, Colorado"
us,c000dqbc,"Saturday, November 10, 2012 06:05:27 UTC",-7.373,106.665,5.1,49.5,?,"4km SW of Cikupa, Indonesia"
us,2012hudd,"Saturday, November 10, 2012 05:11:30 UTC",50.661,177.404,3.2,33.6,?,"160km S of Kiska Volcano, Alaska"
us,c000dqaw,"Saturday, November 10, 2012 04:24:13 UTC",30.111,-88.097,2.6,11,?,"16km S of Dauphin Island, Alabama"
us,2012hudc,"Saturday, November 10, 2012 03:53:27 UTC",54.516,-162.129,3.3,16.6,?,"83km SSE of Cold Bay, Alaska"
us,2012huds,"Saturday, November 10, 2012 01:18:52 UTC",9.533,127.268,4.4,10,?,"121km ENE of Cortes, Philippines"
us,2012hudb,"Saturday, November 10, 2012 00:42:12 UTC",51.678,-179.684,2.8,90.6,?,"57km ESE of Semisopochnoi Island, Alaska"
us,2012huda,"Saturday, November 10, 2012 00:28:41 UTC",51.551,-178.116,2.9,13.1,?,"37km S of Tanaga Volcano, Alaska"
pr,12314006,"Friday, November 09, 2012 23:43:32 UTC",18.5767,-65.4821,3.2,144,?,"33km NNE of Fajardo, Puerto Rico"
nc,71879210,"Friday, November 09, 2012 23:33:08 UTC",38.8023,-122.817,2.7,3.4,?,"8km WSW of Cobb, California"
ak,10596420,"Friday, November 09, 2012 23:08:20 UTC",63.1704,-151.5069,3.6,13.7,?,"118km NW of Talkeetna, Alaska"
us,2012htdb,"Friday, November 09, 2012 22:41:32 UTC",51.919,-173.385,2.7,41.5,?,"63km ESE of Atka, Alaska"
us,c000dq8d,"Friday, November 09, 2012 22:35:15 UTC",38.862,141.448,4.6,89.4,?,"27km ESE of Ichinoseki, Japan"
us,2012htcy,"Friday, November 09, 2012 21:33:43 UTC",-56.051,-26.427,4.3,35,?,"86km NNE of Visokoi Island, "
us,2012htdq,"Friday, November 09, 2012 20:22:46 UTC",-10.225,161.152,4.4,52.6,?,"87km WNW of Kirakira, Solomon Islands"
ak,10596254,"Friday, November 09, 2012 20:18:13 UTC",59.6473,-153.0127,2.6,113.2,?,"68km WSW of Anchor Point, Alaska"
us,2012htdp,"Friday, November 09, 2012 20:17:18 UTC",0.747,97.46,4.4,29.9,?,"183km SW of Sibolga, Indonesia"
us,c000dq2x,"Friday, November 09, 2012 19:59:45 UTC",0.912,97.499,5.3,20.8,?,"169km WSW of Sibolga, Indonesia"
us,c000dq3a,"Friday, November 09, 2012 19:54:30 UTC",25.364,102.581,4.7,31.6,?,"20km SSE of Pingshan, China"
pr,12314005,"Friday, November 09, 2012 19:31:35 UTC",19.187,-65.6321,3.1,42,?,"86km NNE of Vieques, Puerto Rico"
us,c000dq3l,"Friday, November 09, 2012 19:19:01 UTC",-7.932,128.136,4.2,119.3,?,"290km ENE of Dili, East Timor"
us,2012htdn,"Friday, November 09, 2012 18:39:32 UTC",51.608,-177.989,2.6,9.4,?,"32km SSE of Tanaga Volcano, Alaska"
us,2012htdm,"Friday, November 09, 2012 18:32:13 UTC",13.474,-92.599,4.4,2.6,?,"117km SW of Champerico, Guatemala"
us,2012htdl,"Friday, November 09, 2012 18:07:48 UTC",-9.481,122.122,4.5,76.8,?,"75km SSE of Maubasa, Indonesia"
us,c000dpxp,"Friday, November 09, 2012 17:20:25 UTC",-20.653,-177.016,4.8,276.4,?,"175km E of Ndoi Island, Fiji"
us,c000dpvv,"Friday, November 09, 2012 16:18:41 UTC",-10.088,161.103,4.9,56.1,?,"98km WNW of Kirakira, Solomon Islands"
ak,10595981,"Friday, November 09, 2012 16:04:24 UTC",53.1813,-166.7033,2.8,25.6,?,"77km S of Unalaska, Alaska"
ak,10595958,"Friday, November 09, 2012 15:16:39 UTC",54.065,-164.4076,2.7,61,?,"89km E of Akutan, Alaska"
us,c000dpux,"Friday, November 09, 2012 15:07:50 UTC",-7.934,117.624,5.3,30.9,?,"27km NW of Labuhankananga, Indonesia"
ak,10595951,"Friday, November 09, 2012 14:43:45 UTC",51.5382,-178.1276,2.9,9.3,?,"38km S of Tanaga Volcano, Alaska"
us,c000dpum,"Friday, November 09, 2012 14:42:59 UTC",7.504,126.814,4.5,63.4,?,"25km ENE of Baculin, Philippines"
us,c000dpuk,"Friday, November 09, 2012 14:42:44 UTC",14.123,-92.099,4.6,56.1,?,"27km SW of Champerico, Guatemala"
ak,10595944,"Friday, November 09, 2012 13:50:42 UTC",53.668,-164.4201,2.8,25.6,?,"103km ESE of Akutan, Alaska"
us,c000dpsr,"Friday, November 09, 2012 12:55:07 UTC",14.498,-93.025,4.3,35,?,"69km WSW of Puerto Madero, Mexico"
us,c000dpsk,"Friday, November 09, 2012 12:43:06 UTC",13.824,-92.587,4.3,35,?,"86km SSW of Ocos, Guatemala"
us,c000dpsh,"Friday, November 09, 2012 12:19:06 UTC",-8.585,-74.272,4.5,145.9,?,"38km SE of Pucallpa, Peru"
us,c000dps8,"Friday, November 09, 2012 12:14:33 UTC",13.704,-92.069,4.3,30,?,"67km SSW of Champerico, Guatemala"
ci,15243105,"Friday, November 09, 2012 11:39:10 UTC",34.3387,-118.4835,3.2,1.1,?,"7km NNW of San Fernando, California"
us,c000dpru,"Friday, November 09, 2012 10:21:50 UTC",-6.439,150.387,4.3,35,?,"95km ESE of Kandrian, Papua New Guinea"
ak,10595912,"Friday, November 09, 2012 10:11:42 UTC",51.4969,-178.2229,3.1,25.7,?,"43km S of Tanaga Volcano, Alaska"
us,c000dprp,"Friday, November 09, 2012 09:54:39 UTC",-56.381,-27.393,5.2,108.6,?,"37km NNW of Visokoi Island, "
us,c000dpr5,"Friday, November 09, 2012 08:52:10 UTC",13.884,-92.161,4.4,35,?,"53km SSW of Champerico, Guatemala"
pr,12314004,"Friday, November 09, 2012 07:48:18 UTC",17.9971,-68.3239,3.3,109,?,"51km SE of Boca de Yuma, Dominican Republic"
us,2012htdi,"Friday, November 09, 2012 07:27:50 UTC",13.82,-92.599,4.4,35,?,"87km SSW of Ocos, Guatemala"
us,2012htdh,"Friday, November 09, 2012 06:54:44 UTC",14.448,56.429,4.3,10,?,"Owen Fracture Zone region"
us,c000dppy,"Friday, November 09, 2012 06:40:16 UTC",-22.982,-68.924,4.3,98,?,"57km S of Calama, Chile"
us,c000dpps,"Friday, November 09, 2012 06:31:44 UTC",-33.427,-67.479,4.1,187.4,?,"99km ESE of San Martin, Argentina"
pr,12314002,"Friday, November 09, 2012 06:29:58 UTC",19.4356,-66.3486,3.2,65,?,"107km N of Brenas, Puerto Rico"
us,2012htdk,"Friday, November 09, 2012 06:04:43 UTC",-20.176,-69.225,4.5,104.2,?,"96km E of Iquique, Chile"
us,c000dpnv,"Friday, November 09, 2012 05:51:42 UTC",-42.732,124.723,5.3,10,?,"South of Australia"
us,c000dpnu,"Friday, November 09, 2012 05:44:36 UTC",36.878,73.085,4.4,51.2,?,"68km E of Khandud, Afghanistan"
us,2012htdg,"Friday, November 09, 2012 05:26:41 UTC",14.325,146.464,4.3,45.2,?,"115km SE of JP Tinian Town pre-WW2, Northern Mariana Islands"
us,c000dpnh,"Friday, November 09, 2012 05:13:05 UTC",-9.953,118.12,4,52.1,?,"105km WSW of Leteloko, Indonesia"
pr,12314003,"Friday, November 09, 2012 05:04:55 UTC",19.5351,-64.2143,3.4,57,?,"130km NNE of Road Town, British Virgin Islands"
us,2012htbx,"Friday, November 09, 2012 04:49:46 UTC",36.825,141.206,4.1,40.2,?,"38km SE of Iwaki, Japan"
us,2012htdj,"Friday, November 09, 2012 04:46:14 UTC",36.59,27.91,4,6,?,"6km ESE of Symi, Greece"
pr,12314001,"Friday, November 09, 2012 04:27:28 UTC",18.4211,-67.3974,3,12,?,"17km WNW of Rincon, Puerto Rico"
us,2012htdf,"Friday, November 09, 2012 04:06:10 UTC",36.827,141.191,4.7,45.4,?,"36km SE of Iwaki, Japan"
pr,12314000,"Friday, November 09, 2012 03:54:40 UTC",18.7752,-67.2865,2.9,35,?,"37km NNW of San Antonio, Puerto Rico"
us,c000dpn1,"Friday, November 09, 2012 03:51:57 UTC",36.838,141.245,5.2,37.1,?,"39km SE of Iwaki, Japan"
ak,10595744,"Friday, November 09, 2012 00:00:52 UTC",59.8598,-152.9262,3.2,95.8,?,"62km W of Anchor Point, Alaska"
us,c000dpge,"Thursday, November 08, 2012 23:57:57 UTC",-31.891,-69.098,4.7,109.7,?,"51km SW of Zonda, Argentina"
pr,12313013,"Thursday, November 08, 2012 23:33:05 UTC",19.4715,-65.2642,3.4,10,?,"129km NNW of Charlotte Amalie, U.S. Virgin Islands"
us,2012hsdc,"Thursday, November 08, 2012 22:44:57 UTC",13.938,-92.425,4,35,?,"67km SSW of Ocos, Guatemala"
ak,10595692,"Thursday, November 08, 2012 22:22:09 UTC",60.2701,-152.4754,3,104.8,?,"28km SSE of Redoubt Volcano, Alaska"
hv,60428911,"Thursday, November 08, 2012 22:16:16 UTC",19.3302,-155.1103,2.5,7.5,?,"17km SE of Volcano, Hawaii"
us,2012hsda,"Thursday, November 08, 2012 22:13:03 UTC",13.807,-92.236,4.2,35,?,"64km SSW of Champerico, Guatemala"
us,c000dpbn,"Thursday, November 08, 2012 21:07:41 UTC",49.391,-128.121,4.5,10,?,"153km SSW of Port Hardy, Canada"
us,2012hsc8,"Thursday, November 08, 2012 21:01:17 UTC",14.035,-92.491,4.1,29.1,?,"61km SSW of Ocos, Guatemala"
pr,12313012,"Thursday, November 08, 2012 17:57:38 UTC",19.8218,-64.5365,3.3,18,?,"155km N of Road Town, British Virgin Islands"
us,c000dp5j,"Thursday, November 08, 2012 17:56:39 UTC",-18.792,-173.354,5.1,20.4,?,"68km ESE of Neiafu, Tonga"
us,c000dp56,"Thursday, November 08, 2012 17:38:05 UTC",-49.695,117.353,5.2,10,?,"Western Indian-Antarctic Ridge"
us,c000dp47,"Thursday, November 08, 2012 17:06:36 UTC",-7.101,128.526,4.5,168.6,?,"Kepulauan Barat Daya, Indonesia"
us,2012hsa9,"Thursday, November 08, 2012 16:38:14 UTC",52.488,-173.399,2.9,3.7,?,"63km ENE of Atka, Alaska"
ci,15242745,"Thursday, November 08, 2012 16:31:49 UTC",32.6345,-115.7162,2.7,8.2,?,"13km WNW of Progreso, Mexico"
us,2012hsdm,"Thursday, November 08, 2012 16:09:21 UTC",-5.557,147.527,4.7,150.8,?,"121km NNW of Finschhafen, Papua New Guinea"
us,2012hsdl,"Thursday, November 08, 2012 15:54:00 UTC",49.573,157.233,4.6,70.6,?,"146km SSE of Severo-Kuril'sk, Russia"
ak,10595483,"Thursday, November 08, 2012 14:59:38 UTC",52.5977,-169.7605,3.3,17.9,?,"63km E of Yunaska Island, Alaska"
pr,12313010,"Thursday, November 08, 2012 14:27:51 UTC",18.7786,-64.3399,2.7,42,?,"49km NE of Road Town, British Virgin Islands"
pr,12313009,"Thursday, November 08, 2012 14:26:10 UTC",17.2166,-68.3261,3.1,36,?,"132km SSE of Boca de Yuma, Dominican Republic"
pr,12313008,"Thursday, November 08, 2012 13:50:05 UTC",18.408,-66.4188,2.6,64,?,"3km SE of Coto Norte, Puerto Rico"
us,c000dp18,"Thursday, November 08, 2012 12:46:06 UTC",36.306,71.202,4.5,51.4,?,"49km NE of `Alaqahdari-ye Kiran wa Munjan, Afghanistan"
hv,60428796,"Thursday, November 08, 2012 10:16:50 UTC",20.5168,-156.4167,3,6.7,?,"22km SSW of Keokea, Hawaii"
uw,60472587,"Thursday, November 08, 2012 09:58:28 UTC",45.0258,-124.1515,2.8,38.2,?,"12km NW of Lincoln City, Oregon"
us,c000dp0h,"Thursday, November 08, 2012 09:45:06 UTC",38.3803,46.785,4.4,10.09,?,"27km WSW of Ahar, Iran"
us,c000dp0a,"Thursday, November 08, 2012 09:10:32 UTC",-2.929,128.03,4.3,28.1,?,"23km NW of Piru, Indonesia"
pr,12313005,"Thursday, November 08, 2012 08:20:41 UTC",17.4118,-68.8585,3.4,76,?,"110km SSW of Boca de Yuma, Dominican Republic"
us,c000dp01,"Thursday, November 08, 2012 08:16:48 UTC",14.347,-92.496,4.3,35,?,"37km SW of Suchiate, Mexico"
us,c000dnzw,"Thursday, November 08, 2012 07:39:44 UTC",-14.711,167.159,5.2,114.1,?,"39km NNE of Port-Olry, Vanuatu"
us,c000dnzu,"Thursday, November 08, 2012 07:13:06 UTC",-18.1497,-178.0631,4.4,624.39,?,"284km NNE of Ndoi Island, Fiji"
pr,1231304,"Thursday, November 08, 2012 07:02:16 UTC",19.6756,-64.3087,2.6,43,?,"143km NNE of Road Town, British Virgin Islands"
ak,10595403,"Thursday, November 08, 2012 06:24:33 UTC",58.9049,-154.4103,2.8,124.8,?,"98km SSE of Old Iliamna, Alaska"
us,c000dnzl,"Thursday, November 08, 2012 06:24:09 UTC",-32.722,-71.401,4.3,38.2,?,"18km WNW of Hacienda La Calera, Chile"
ak,10598846,"Thursday, November 08, 2012 06:22:42 UTC",55.9592,-161.3588,2.5,174.4,?,"87km NW of Sand Point, Alaska"
pr,12313006,"Thursday, November 08, 2012 05:46:10 UTC",19.6457,-66.3547,3.1,9,?,"130km N of Brenas, Puerto Rico"
pr,12313002,"Thursday, November 08, 2012 05:27:52 UTC",18.0568,-66.9328,2.5,21,?,"1km NNE of Liborio Negron Torres, Puerto Rico"
us,c000dnyx,"Thursday, November 08, 2012 05:20:41 UTC",4.541,125.944,4.4,153.9,?,"109km SSE of Sarangani, Philippines"
us,c000dnyu,"Thursday, November 08, 2012 04:27:15 UTC",-55.951,-27.427,4.7,83,?,"84km N of Visokoi Island, "
ak,10598841,"Thursday, November 08, 2012 03:29:48 UTC",53.8611,-164.3029,2.5,52.2,?,"101km ESE of Akutan, Alaska"
us,c000dnye,"Thursday, November 08, 2012 03:24:29 UTC",-36.277,53.365,5.1,10,?,"South Indian Ocean"
us,c000dnyb,"Thursday, November 08, 2012 03:23:36 UTC",-18.622,168.629,4.7,103.2,?,"103km SSE of Port-Vila, Vanuatu"
hv,60428616,"Thursday, November 08, 2012 02:31:07 UTC",19.4917,-155.2192,2.9,5.8,?,"7km NNE of Volcano, Hawaii"
us,c000dny4,"Thursday, November 08, 2012 02:27:14 UTC",14.092,-92.569,4.8,35.3,?,"61km SW of Ocos, Guatemala"
us,c000dny5,"Thursday, November 08, 2012 02:26:39 UTC",14.022,-92.756,4.5,35.5,?,"81km SW of Ocos, Guatemala"
us,c000dny1,"Thursday, November 08, 2012 02:20:37 UTC",14.195,-91.9714,4.9,35.37,?,"13km SSW of Champerico, Guatemala"
ak,10595328,"Thursday, November 08, 2012 02:05:00 UTC",60.0207,-143.0835,2.9,40,?,"36km W of Cape Yakataga, Alaska"
us,c000dnxu,"Thursday, November 08, 2012 02:01:51 UTC",49.185,-128.528,6.1,16.6,?,"186km SSW of Port Hardy, Canada"
ak,10595227,"Thursday, November 08, 2012 01:06:45 UTC",60.512,-147.6691,2.6,9.4,?,"62km ESE of Whittier, Alaska"
pr,12313000,"Thursday, November 08, 2012 00:49:45 UTC",17.656,-68.8992,3.8,112,?,"85km S of La Romana, Dominican Republic"
pr,12313001,"Thursday, November 08, 2012 00:44:48 UTC",19.6231,-64.3833,3.5,25,?,"135km N of Road Town, British Virgin Islands"
us,2012hsde,"Thursday, November 08, 2012 00:17:09 UTC",51.103,-179.939,2.6,11.4,?,"60km WSW of Amatignak Island, Alaska"
us,c000dnwj,"Wednesday, November 07, 2012 23:42:19 UTC",-8.652,148.034,5.6,118.4,?,"26km WNW of Popondetta, Papua New Guinea"
ak,10595119,"Wednesday, November 07, 2012 23:40:19 UTC",66.3109,-141.5846,2.5,19.3,?,"124km ENE of Circle, "
us,c000dnve,"Wednesday, November 07, 2012 22:42:48 UTC",13.907,-92.225,5.7,35.1,?,"54km SW of Champerico, Guatemala"
us,c000dnvb,"Wednesday, November 07, 2012 22:41:30 UTC",-37.528,-73.46,4.6,37.2,?,"11km SW of Curanilahue, Chile"
ak,10594914,"Wednesday, November 07, 2012 21:55:16 UTC",60.5317,-152.6782,2.9,108.3,?,"6km NE of Redoubt Volcano, Alaska"
us,2012hrd1,"Wednesday, November 07, 2012 21:25:02 UTC",53.898,-163.924,3.2,42.4,?,"111km SSW of False Pass, Alaska"
us,c000dnry,"Wednesday, November 07, 2012 21:19:25 UTC",-22.42,-68.787,4.7,119.1,?,"15km ENE of Calama, Chile"
us,b000dlzb,"Wednesday, November 07, 2012 19:55:33 UTC",14,-92.187,5.1,24.8,?,"44km SW of Champerico, Guatemala"
pr,12312006,"Wednesday, November 07, 2012 19:11:26 UTC",18.711,-66.3572,2.6,104,?,"27km N of Brenas, Puerto Rico"
us,2012hrc2,"Wednesday, November 07, 2012 18:37:50 UTC",-37.944,-73.329,4.4,40.9,?,"17km SSE of Canete, Chile"
us,2012hrat,"Wednesday, November 07, 2012 18:09:26 UTC",14.189,-92.303,4.3,35,?,"37km SSW of Ocos, Guatemala"
us,2012hrcy,"Wednesday, November 07, 2012 18:01:07 UTC",13.719,-92.087,4,35,?,"66km SSW of Champerico, Guatemala"
us,2012hrcx,"Wednesday, November 07, 2012 17:57:21 UTC",14.025,-92.3,4.2,35,?,"51km SW of Champerico, Guatemala"
us,2012hrcv,"Wednesday, November 07, 2012 17:16:00 UTC",13.913,-92.041,4.6,35,?,"44km SSW of Champerico, Guatemala"
us,2012hrcs,"Wednesday, November 07, 2012 17:07:11 UTC",14.067,-92.039,4.7,35,?,"28km SSW of Champerico, Guatemala"
us,2012hrcq,"Wednesday, November 07, 2012 17:05:16 UTC",13.694,-92.262,4.6,35,?,"76km SSW of Champerico, Guatemala"
us,b000dlwz,"Wednesday, November 07, 2012 17:04:04 UTC",13.813,-91.751,4.9,35,?,"56km SSE of Champerico, Guatemala"
us,2012hraw,"Wednesday, November 07, 2012 16:57:05 UTC",14.147,-91.749,4.7,35,?,"24km SE of Champerico, Guatemala"
us,2012hrdz,"Wednesday, November 07, 2012 16:52:28 UTC",53.974,-163.219,4.5,25.5,?,"98km S of False Pass, Alaska"
us,2012hrec,"Wednesday, November 07, 2012 16:52:28 UTC",13.735,-92.181,4.8,49.7,?,"68km SSW of Champerico, Guatemala"
us,2012hrea,"Wednesday, November 07, 2012 16:49:48 UTC",13.794,-92.029,4.7,58.2,?,"57km SSW of Champerico, Guatemala"
us,b000dlwm,"Wednesday, November 07, 2012 16:35:46 UTC",13.981,-91.878,7.4,24,?,"35km S of Champerico, Guatemala"
us,2012hray,"Wednesday, November 07, 2012 16:21:20 UTC",38.1105,46.8285,4.1,10,?,"45km SSW of Ahar, Iran"
us,2012hrd9,"Wednesday, November 07, 2012 15:43:45 UTC",45.615,153.699,4.4,35,?,"East of the Kuril Islands"
us,2012hrd8,"Wednesday, November 07, 2012 15:17:13 UTC",36.686,142.041,4.5,42.2,?,"110km ESE of Iwaki, Japan"
us,2012hrd7,"Wednesday, November 07, 2012 15:16:27 UTC",-30.78,-71.934,4.6,33.6,?,"73km WSW of Ovalle, Chile"
us,2012hrap,"Wednesday, November 07, 2012 15:04:23 UTC",52.659,-133.069,4.1,10,?,"164km SSW of Masset, Canada"
pr,12312003,"Wednesday, November 07, 2012 14:16:08 UTC",19.2507,-66.6171,2.9,35,?,"86km N of Arecibo, Puerto Rico"
ak,10594668,"Wednesday, November 07, 2012 13:42:09 UTC",61.4212,-146.1826,2.7,28.4,?,"33km NNE of Valdez, Alaska"
us,2012hram,"Wednesday, November 07, 2012 13:06:58 UTC",44.673,-129.216,4.2,10,?,"Off the coast of Oregon"
us,2012hral,"Wednesday, November 07, 2012 13:03:08 UTC",2.661,128.889,4.4,54.7,?,"142km NE of Tobelo, Indonesia"
ak,10594643,"Wednesday, November 07, 2012 12:08:40 UTC",53.8667,-163.8902,2.5,41.6,?,"113km SSW of False Pass, Alaska"
pr,12312002,"Wednesday, November 07, 2012 11:09:52 UTC",18.6114,-67.5019,2.8,9,?,"40km NW of Rincon, Puerto Rico"
us,b000dltg,"Wednesday, November 07, 2012 10:46:40 UTC",-8.948,-108.706,5.1,10,?,"Central East Pacific Rise"
us,b000dlta,"Wednesday, November 07, 2012 10:25:57 UTC",-9.175,-108.946,4.6,10,?,"Central East Pacific Rise"
us,b000dlsf,"Wednesday, November 07, 2012 09:07:54 UTC",36.434,70.646,4.4,191.4,?,"46km NNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan"
us,b000dlse,"Wednesday, November 07, 2012 09:07:33 UTC",37.556,135.664,4.4,350.7,?,"124km NW of Hakui, Japan"
uu,60004042,"Wednesday, November 07, 2012 08:31:34 UTC",36.9545,-113.6137,2.9,12.3,?,"16km S of Saint George, Utah"
us,b000dlrw,"Wednesday, November 07, 2012 08:18:20 UTC",0.303,122.183,4.3,170.9,?,"30km SW of Tilamuta, Indonesia"
pr,12312001,"Wednesday, November 07, 2012 07:36:15 UTC",18.9505,-65.2218,3.1,37,?,"72km N of Culebra, Puerto Rico"
us,b000dlrb,"Wednesday, November 07, 2012 07:02:11 UTC",37.991,46.748,4.4,9.8,?,"41km ESE of Tabriz, Iran"
nc,71877235,"Wednesday, November 07, 2012 06:59:54 UTC",37.375,-119.0347,2.8,9.5,?,"30km S of Mammoth Lakes, California"
us,b000dlqw,"Wednesday, November 07, 2012 06:26:33 UTC",38.472,46.613,5.4,10,?,"39km W of Ahar, Iran"
pr,12312000,"Wednesday, November 07, 2012 03:13:33 UTC",18.1588,-67.5999,3,10,?,"41km WSW of Stella, Puerto Rico"
ak,10594551,"Wednesday, November 07, 2012 02:30:00 UTC",51.5453,-177.235,2.5,35.7,?,"54km SW of Adak, Alaska"
ak,10594552,"Wednesday, November 07, 2012 02:29:14 UTC",51.5978,-178.1058,2.7,19.4,?,"31km S of Tanaga Volcano, Alaska"
us,2012hrd6,"Wednesday, November 07, 2012 00:54:51 UTC",36.9,141.305,4.4,35.1,?,"41km ESE of Iwaki, Japan"
ak,10594519,"Wednesday, November 07, 2012 00:47:18 UTC",60.2488,-150.5232,2.8,38.9,?,"34km SSE of Sterling, Alaska"
us,2012hrd5,"Wednesday, November 07, 2012 00:10:31 UTC",-35.144,179.957,4.3,60.1,?,"Off the east coast of the North Island of New Zealand"
us,b000dln0,"Tuesday, November 06, 2012 23:16:33 UTC",33.029,141.688,4.6,39.8,?,"176km E of Hachijo-jima, Japan"
ak,10596549,"Tuesday, November 06, 2012 22:03:58 UTC",64.9442,-133.796,2.7,7.7,?,"181km NNE of Mayo, Canada"
ci,15242033,"Tuesday, November 06, 2012 20:44:18 UTC",33.8905,-118.5645,2.6,10.5,?,"13km WSW of El Segundo, California"
ak,10594138,"Tuesday, November 06, 2012 19:45:28 UTC",64.9727,-151.2482,2.8,21,?,"29km W of Manley Hot Springs, Alaska"
ak,10594124,"Tuesday, November 06, 2012 19:09:01 UTC",59.9369,-153.6531,2.6,150.6,?,"73km ENE of Old Iliamna, Alaska"
us,b000dlbp,"Tuesday, November 06, 2012 17:32:12 UTC",16.799,-97.875,4.3,42.8,?,"12km ENE of Santa Maria Zacatepec, Mexico"
us,b000dlbr,"Tuesday, November 06, 2012 17:30:11 UTC",-5.688,140.71,4.4,104.7,?,"64km NE of Tanahmerah, Indonesia"
ak,10594041,"Tuesday, November 06, 2012 16:27:15 UTC",56.6664,-157.2015,3.1,70.5,?,"106km ENE of Chignik Lake, Alaska"
